Versicherer,Kanton,Hoheitsgebiet,Geschäftsjahr,Erhebungsjahr,Region,Tarif,Tariftyp,HMO-ID,Eingeschränkt,Gemeindecode,PLZ4,%_IN_GDE,KTKZ,GDENAMK,PlzGemeinde
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8408,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8620E,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8953,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
455,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
455,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
455,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
455,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
455,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
455,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
455,SG,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,SG,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
455,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
455,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
455,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,NA,NA,NA,NA,NA,NA NA
455,UR,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
455,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
455,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
558,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
558,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,NA,NA,NA,NA,NA,NA NA
558,UR,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
558,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
1362,VS,CH,2020,2019,PR-REG CH2,Medicasa,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
1555,AG,CH,2020,2019,PR-REG CH0,HMO_2,TAR-HMO,hmo5400,Y,NA,NA,NA,NA,NA,NA NA
1555,FR,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo3011B11,Y,NA,NA,NA,NA,NA,NA NA
1555,SG,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1555,SG,CH,2020,2019,PR-REG CH3,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1555,SO,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1555,SZ,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,AG,CH,2020,2019,PR-REG CH0,HMO_2,TAR-HMO,hmo5400,Y,NA,NA,NA,NA,NA,NA NA
1568,FR,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo3011B11,Y,NA,NA,NA,NA,NA,NA NA
1568,SG,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,SG,CH,2020,2019,PR-REG CH3,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,SO,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,SZ,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,AG,CH,2020,2019,PR-REG CH0,HMO_2,TAR-HMO,hmo5400,Y,NA,NA,NA,NA,NA,NA NA
1570,FR,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo3011B11,Y,NA,NA,NA,NA,NA,NA NA
1570,SG,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,SG,CH,2020,2019,PR-REG CH3,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,SO,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,SZ,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
8,AG,CH,2020,2019,PR-REG CH0,01_016_16,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,BE,CH,2020,2019,PR-REG CH2,01_016_14,TAR-HAM,NA,Y,869,3126,100,BE,Kaufdorf,3126 Kaufdorf
8,FR,CH,2020,2019,PR-REG CH2,01_016_15,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,SO,CH,2020,2019,PR-REG CH0,01_016_14,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,SO,CH,2020,2019,PR-REG CH0,01_016_15,TAR-HAM,NA,Y,2622,4234,100,SO,Zullwil,4234 Zullwil
8,TG,CH,2020,2019,PR-REG CH0,01_016_14,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,VD,CH,2020,2019,PR-REG CH2,01_016_15,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
246,BE,CH,2020,2019,PR-REG CH2,igomed,TAR-HAM,NA,Y,944,3661,100,BE,Uetendorf,3661 Uetendorf
246,BE,CH,2020,2019,PR-REG CH2,Regiomed,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
246,BE,CH,2020,2019,PR-REG CH3,beodocs,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,908,3537,0.2,BE,Trub,3537 Trub
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,908,3552,0.2,BE,Trub,3552 Trub
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,908,3555,16.57,BE,Trub,3555 Trub
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,908,3556,60.4,BE,Trub,3556 Trub
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,908,3557,22.63,BE,Trub,3557 Trub
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4054R,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo5400,Y,4312,5426,100,AG,Lengnau (AG),5426 Lengnau (AG)
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,4283,5745,100,AG,Safenwil,5745 Safenwil
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8953,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo3000AN,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo3011.BE1,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3000AN,Y,500,3226,100,BE,Treiten,3226 Treiten
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3011.BE1,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3322E,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo3000AN,Y,783,6083,27.93,BE,Hasliberg,6083 Hasliberg
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo3000AN,Y,783,6084,30.29,BE,Hasliberg,6084 Hasliberg
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo3000AN,Y,783,6085,15.88,BE,Hasliberg,6085 Hasliberg
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo3000AN,Y,783,6086,25.9,BE,Hasliberg,6086 Hasliberg
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,BL,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo4051.BS1,Y,NA,NA,NA,NA,NA,NA NA
312,BL,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo4054R,Y,2887,4432,100,BL,Lampenberg,4432 Lampenberg
312,LU,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6020,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6020,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6045,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6020,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6045,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,NW,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,OW,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9500,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8887new1,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9001,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9100,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9435,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9444,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8887new1,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9100,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9240,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9435,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9444,Y,NA,NA,NA,NA,NA,NA NA
